Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256	Added Date
NPEB00474	EU	Avatar Aiko	http://zeus.dl.playstation.net/cdn/EP4312/NPEB00474_00/tLQMqRorQgFVRJwYGArkzPMRlbphjGMUqGTGUwDPNkZwowubjJLcOaIRYBiZPHXz.pkg		EP4312-NPEB00474_00-AVSMOBILET000668	2023-06-14 21:28:13		130355		2023-06-14 21:28:13
NPEB00916	EU	Rune Factory Oceans: Sonja Avatar	http://zeus.dl.playstation.net/cdn/EP4034/NPEB00916_00/JAfVJfFRYPvfEUgjNOzxzliyHDCjwIOuVmRvFFmuKwlCboiuxfMFcaJelOpUhyvk.pkg		EP4034-NPEB00916_00-AVRUNEFACT000006	2023-06-14 21:28:13		102400		2023-06-14 21:28:13
NPEB00916	EU	Rune Factory Oceans: Odette Avatar	http://zeus.dl.playstation.net/cdn/EP4034/NPEB00916_00/YTLcdMTaHAPFqEpekjxMYqWGLysnhxIGHsOMahbcoeMoSEWEVEqvhgmdQEcXPSTY.pkg		EP4034-NPEB00916_00-AVRUNEFACT000008	2023-06-14 21:28:13		108544		2023-06-14 21:28:13
BLES02022	EU	Mugen Souls Z: Nao Avatar	http://zeus.dl.playstation.net/cdn/EP1063/BLES02022_00/KPdxWhVaZjdhRmGmuoswnRBpqkOlmCUackIqocTzKhrPlzmvvgstoXoHSArJYAZi.pkg		EP1063-BLES02022_00-AVMUGENSOU000002	2023-06-14 21:28:13		102400		2023-06-14 21:28:13
BCES01143	EU	Good Cole Avatar	http://zeus.dl.playstation.net/cdn/EP9000/BCES01143_00/KmKGNNHcdzgTOOhSaRSGVhwVbOUvHKXDDRtnkPnlXFOMhiimdhmgWcqYcHuHvXxW.pkg		EP9000-BCES01143_00-AVAINFA2GOODCOLE	2023-06-14 21:28:13		105676		2023-06-14 21:28:13
NPUP10003	US	Darkstalkers Felicia Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10003_00/6LbbPgfw0LDJkfx4kjImvO8nl9WUX8qdAbBuNht1VNbl6LE4oAlpUtp3grW5s5aX6dHmgbblewKbf8I5I2Oshcgu2A8JM0DvhCA5S.pkg		UP0102-NPUP10003_00-AVADARKSTALKFELI	2023-06-14 21:27:53		102400		2023-06-14 21:27:53
NPUP10005	US	Street Fighter® Alpha 3 Evil Ryu Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/lax7tC6y4PXqpr7tjDa9NfgwOIkjFHCtLkHOoR4OxKa3ydNGxFPRm5t2XoI3sGkVpC4F6Fsxe35mKJj9qgoC7g5hhokfnmq0gPsDk.pkg		UP0102-NPUP10005_00-AVASFALPHA3EVILR	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
NPUP10005	US	Street Fighter® Alpha 3 Ryu Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/opxzyUtZFZoTZCWXzeDCMrogGydNcvLompmMXbuTsrJAbfwGwnKubcePRiZYBkYmSRDhXWzgOMHTIQivCalqkJzwzBzfUhODHacfn.pkg		UP0102-NPUP10005_00-AVASFALPHA3RYU00	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30722	US	STREET FIGHTER® X TEKKEN® Poison Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/DKTYRLPxkhqpFzrsiAOuvNHlhBksAgGBtgFkQYKIxpEnwdlUnqasfkFjXRMIPvpMBtvnNtybrHglYbGDetWubYYbMoTeJmqogWZAs.pkg		UP0102-BLUS30722_00-AVASFTKPOISON000	2023-06-14 20:44:10		125747		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV Seth Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/g1TcfWTyPDhoXMFPwvFXxqpTRoP8Ml2SAgO58tV9VCikdu4CxYXGpQkt3m0OG5MmiVmCa0qNmp0YJveKwDfw2rJiSNKJ96h2Y8jbI.pkg		UP0102-BLUS30453_00-AVASSFIVSETH0000	2023-06-14 20:44:10		117657		2023-06-14 20:44:10
