Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUZ00075	US	ROBIN HOOD:THE RETURN OF RICHARD	http://zeus.dl.playstation.net/cdn/UP4069/NPUZ00075_00/R5uh20wvVq2qXMlt0qmaIqKu8oRRkRInXgr7pxBd0gw7nPPyblGqgntyg0yusAuEvS63p04SNvgetXgWAeOnY0vyaff9eFYeN7kQb.pkg		UP4069-NPUZ00075_00-ROBINHOODGAMEMIN	2018-08-21 12:22:40		55155097	
NPUZ00076	US	Jellycar 2 (MINIS)	http://zeus.dl.playstation.net/cdn/UP1082/NPUZ00076_00/kXdmGsfMbtJQpPEjHtUe1yLMGvod1Sku6JFWoSMCRl5YOKPsvY327YH8cWQBLAET7jvdTO1UVNhTi5sUGdk1C1Q4c2LHDj6lO5g2N.pkg		UP1082-NPUZ00076_00-JELLYCAR2PSPMINI	2017-12-06 14:51:22		21390950	
NPUZ00077	US	Urbanix	http://zeus.dl.playstation.net/cdn/UP4069/NPUZ00077_00/CYn8QOXHOwWb9SYumi6IbvIXGpwCD11fG8BjTodmysjsXLs5oaQMSlHheDobL0GUTK1Fh5iOUFjxg298obidCf3LjSkad0tmLY9Yd.pkg		UP4069-NPUZ00077_00-URBANIXMINISGAME	2018-08-21 12:23:14		22334668	
NPUZ00078	US	5-in-1 Arcade Hits	http://zeus.dl.playstation.net/cdn/UP4151/NPUZ00078_00/RFOtu40ry8n4BdN7WRle8ccVKHbjCyNkqRseGq66sHRuYFevj0n90LdcMobbdq0W2i3SCvQj0LXPgdjG8l9UDm7jht9Wr2AGWGgYv.pkg		UP4151-NPUZ00078_00-5IN1ARCADEHITSUS	2018-08-21 12:23:19		17720934	
NPUZ00080	US	Cubixx	http://zeus.dl.playstation.net/cdn/UP4132/NPUZ00080_00/BAv4wXQEFA2iCyKVGxWqei2htQHMun0QgCBrWyvv60P9rp3sSnx3BIOOK0funfJdcKsBkoay9IcNVNRWo3DgB0jCeRoEgADMJVJOs.pkg		UP4132-NPUZ00080_00-CUBIXX0000000001	2018-08-21 12:23:24		29674700	
NPUZ00081	US	Jewel Keepers: Easter Islands	http://zeus.dl.playstation.net/cdn/UP4069/NPUZ00081_00/UyfQ1PlEbiO8hYfIBC1MqNum1sWnBb3oyUVAxH90D87e7lNxykfqpOCUmpLTn6D6xxdDcjrdQHGqsITFMELckQgW3CdCS1ou3sA4k.pkg		UP4069-NPUZ00081_00-JEWELKEEPERSMINI	2018-08-21 12:23:28		25899827	
NPUZ00082	US	Best of Solitaire	http://zeus.dl.playstation.net/cdn/UP2048/NPUZ00082_00/wClfrDeXPMgruZyVbNmEUnsoqXbElrXJYTOwbGDgyoSrpjqRkXjwIDSWnJBMSwNIWKgSdLVKYnBhnSWhVBlvPMjZvtmQrtOuOaOrM.pkg		UP2048-NPUZ00082_00-BESTOFSOLITAIRES	2018-08-21 12:23:30		22229811	
NPUZ00086	US	5 in 1 Solitaire	http://zeus.dl.playstation.net/cdn/UP2043/NPUZ00086_00/ctiaUEraNAALrFcIhRYycnBmteVoTlvjtTLOfwIsJyBWJnmopWRUlFDWoExZjtPYDjsbmsUtnMZgPBLhWTRPgLrbmgxBsohSgmNZg.pkg		UP2043-NPUZ00086_00-0000000000000001	2018-08-21 12:23:36		5872025	
NPUZ00087	US	Beam'em Up	http://zeus.dl.playstation.net/cdn/UP4086/NPUZ00087_00/F3HYkHKUNkHlOANPrlOHFF0nXs13NFsRwSXaMUsDA5WL27MiqK9sgQcguundsANm2rJbrN04KECfyr3dJ8ARqERNO0HVDjcoEo5rq.pkg		UP4086-NPUZ00087_00-2010043011000101	2018-08-21 12:23:42		16357785	
NPUZ00090	US	HISTORY Egypt Engineering an Empire	http://zeus.dl.playstation.net/cdn/UP4136/NPUZ00090_00/UDtqcyn73VGKYM8P0WjTMQ7EVITtwdi1EbNXtemdPS5lHr1gVceRqgumcMeSp4L08kp0yhlM6fLpEpubcutrYrxW0qti6inJGCT5v.pkg		UP4136-NPUZ00090_00-SLITHERINE000001	2018-08-21 12:23:44		21076377	
NPUZ00091	US	HISTORY Ice Road Truckers	http://zeus.dl.playstation.net/cdn/UP4136/NPUZ00091_00/lDqvuBWoSs3s3cKHo90N9KKtaxwWsdvxbI6wMmnrHE81DInJU3WEun35BQvbAUN5YEa7TbByhdDyugJKgsv4iuufpCe9Y24Eib7l7.pkg		UP4136-NPUZ00091_00-0000111122223333	2018-08-21 12:23:48		17301504	
NPUZ00092	US	Stellar Attack	http://zeus.dl.playstation.net/cdn/UP4132/NPUZ00092_00/ph0Hj8QDNNjKWCjMHe7WFgSWYcfusxvPvaOlaOnO0HbjKkkIpPRPH14asOV8pu95s35X0vArsN0YVjVRgwigVMg9p5m0vrDXlyfvS.pkg		UP4132-NPUZ00092_00-STELLARATTACK001	2018-08-21 12:23:55		35441868	
NPUZ00093	US	Gold Fever	http://zeus.dl.playstation.net/cdn/UP2016/NPUZ00093_00/HxnAP13WLpS80d5g4GuNlQqUdRcypR4fCXiN754HJUAcleLwgYRQEq1Nf3CVTLyG0fE8BuLNmeRCqFK9fGEFSR9RlNVQcmym7Twlq.pkg		UP2016-NPUZ00093_00-GOLDFEVER0000001	2018-08-21 12:23:58		9437184	
NPUZ00094	US	Rocks N' Rockets	http://zeus.dl.playstation.net/cdn/UP2016/NPUZ00094_00/UHRThmRB7SVCDDIbaGLSXGKa1jus6Cwv0uf23phQIxgMamVxRWrnH8OB0GnGwgsidTlmgff06GFP12N8724hambTHi4CcOR5hytEE.pkg		UP2016-NPUZ00094_00-ROCKSNROCKETS001	2018-08-21 12:24:00		8074035	
NPUZ00095	US	Vibes	http://zeus.dl.playstation.net/cdn/UP4132/NPUZ00095_00/lAgQp0EXUMaEHGVcgRnnAtQ1jq7m4L6SjFEWGMv8nTcthAprtG7KBKVrMTIyoYcWwlIMOdj2lJpeTdDF0I2pcA0qIKx25x9VHRgI9.pkg		UP4132-NPUZ00095_00-VIBES00000000001	2018-08-21 12:24:02		62599987	
NPUZ00097	US	Arcade Darts	http://zeus.dl.playstation.net/cdn/UP4090/NPUZ00097_00/lYTjEbDAkRo1L1vVwsKeG0YdxG2hEvWQ6cEK5NpvR9xD2xRIJBS3YcT7SDrAHweSqpWwBbNvdDhRBMuT0oEIlqPGEANuIIcqxUbmk.pkg		UP4090-NPUZ00097_00-ARCADEDARTSSPORT	2018-08-21 12:24:06		23173529	
NPUZ00098	US	Apache Overkill	http://zeus.dl.playstation.net/cdn/UP4093/NPUZ00098_00/r55LAo9QSbT19FQqgA3KquckLGBevanF49t37CtyUNEst1kmsxciE2aTQU6DgjYF5oX7xVoeelpLsqlGLRRYjMiAWuOi2GNsXnuMc.pkg		UP4093-NPUZ00098_00-APACHEOVERKILL00	2018-08-21 12:24:12		5138022	
NPUZ00099	US	Pallurikio	http://zeus.dl.playstation.net/cdn/UP4125/NPUZ00099_00/cnN3CVM9u601GeXyWEcqYAJPT3cs79ifistSyRKY39nDQK3lxWtuV1jcxo1qaA5OI5hsNsvkHVNLHhgCYJFCyVH890s7GxiX1Wnnj.pkg		UP4125-NPUZ00099_00-PALLURIKIOPSMINI	2018-08-21 12:24:14		22754099	
NPUZ00103	US	Arcade Air Hockey & Bowling	http://zeus.dl.playstation.net/cdn/UP4090/NPUZ00103_00/5T0h9FsNmvpNwn9w8N3lBSs2pbGl8Sy3Rbsov8899kIgKkI1V93a0WQffbPye0kJrPOk4Rn0fggf8h6aAhSy1aQ2bor3hMNf70JwX.pkg		UP4090-NPUZ00103_00-ARCADESPORTSAHBO	2018-08-21 12:24:20		24536678	
NPUZ00104	US	4x4 Jam	http://zeus.dl.playstation.net/cdn/UP4147/NPUZ00104_00/fgFs5J6vGFlPrNEw2os4OJVUWX84HYVSJfc32YX9qvKhw5eBYG4FltAMy455aVsjP8jWpPpjKIsJc1B1MurnrBh9fGpvdh8gGhfDG.pkg		UP4147-NPUZ00104_00-4X4JAMPSPMINISUS	2018-08-21 12:24:28		53267660	
NPUZ00108	US	Fly Fu	http://zeus.dl.playstation.net/cdn/UP4147/NPUZ00108_00/fnRSdcIncUI6dyfEv4rq6OKq2UOriODORAVdiirr1N6tLWGPfBhPgFisTU8WFFWDLFdCpwnGGAdUI37OrvjjKc9OtKRlmMROlsLPA.pkg		UP4147-NPUZ00108_00-FLYFUPSPMINISEUS			20447232	
NPUZ00109	US	Ace Armstrong Vs. The Alien Scumbags!	http://zeus.dl.playstation.net/cdn/UP4132/NPUZ00109_00/xSH8m4AbUyNmO8gg9CashFo0w2pBx64uRBvHXhvX25MOoOCFPLSw7HanMQsySEDOJUjrP1NXYOY9cdaCEb8KB2VH5ESwAJClXesIi.pkg		UP4132-NPUZ00109_00-AAVTAS0000000001	2018-08-21 12:24:31		41733324	
NPUZ00110	US	Actual Crimes: Jack The Ripper	http://zeus.dl.playstation.net/cdn/UP4082/NPUZ00110_00/Nq71xE96rCqOeyX5HX9MOA4UW7gyOTG2IMrYUJNTcu9hsbPMsOyUSBPNMvgedhe185T7YAF67j1XngKeykg9QLDkW1Iy7Oegdomni.pkg		UP4082-NPUZ00110_00-SANUKGAMES000008	2018-08-21 12:24:36		88814387	
NPUZ00111	US	Shapo	http://zeus.dl.playstation.net/cdn/UP2016/NPUZ00111_00/Xv7woYYv20q8xXiJljp2M3jfLcxrD4r1eY2wPDrdCaNoSqdYIMQ2adE4bkdxeRNiioF2e6nIwObPErSG4vUcN6OS5ovOjawDVp0Bp.pkg		UP2016-NPUZ00111_00-SHAPO00000000000	2018-08-21 12:24:47		9856614	
NPUZ00112	US	Caterpillar	http://zeus.dl.playstation.net/cdn/UP2016/NPUZ00112_00/hoSHARWLnUm4CVRk8BUXLeLWyjhmKA46c3rlHx6atDI5FbkuC7fqxfiaImPJ9RFU6Vq4fk6wCMTL7NR0b0WYWbBiJOW2bL5L75Rmx.pkg		UP2016-NPUZ00112_00-CATERPILLAR00000			10695475	
NPUZ00113	US	Panda Craze	http://zeus.dl.playstation.net/cdn/UP2016/NPUZ00113_00/rYm5ConQtpHNxgoSJVC6GThvnmgldGOM4m34Rc0krgVi9weBt2tN30ufKkFknSse3ARfaeuBIuQ5FLopI2oioJoCdfN8VTjc2qVL1.pkg		UP2016-NPUZ00113_00-PANDACRAZE000000	2018-08-21 12:24:56		12268339	
